date,sales_rep,product,units,price,total_sales,city
11/3/2014,Cassandra  Franklin ,  Nestle Toffee Crumble,3,370,1110,Delhi
11/3/2014,Billie  Chandler ,     Nestle Kit Kat Cone,4,238,952,Surat
11/3/2014,Jaime  Pearson ,      Nestle Milky Bar Stick,19,249,4731,Jodhpur
11/3/2014,Guillermo  Potter ,       Nestle Aero Mint Potz,3,234,702,Nainital
11/3/2014,Patty  Thompson ,     Nestle Toffee Crumble,3,256,768,Mumbai
11/3/2014,Sonya  Mullins ,  Nestle Smarties Pop-Up,2,311,622,Kolkata
11/3/2014,Cindy  Becker ,        Nestle Rowntree Fruit Pastil,1,327,327,Bangalore
11/3/2014,Guillermo  Potter ,       Nestle Fab,6,352,2112,Nainital
11/3/2014,Max  Rodgers ,   Nestle Aero Mint Potz,3,134,402,Nagpur
11/3/2014,Brooke  Horton , Nestle Toffee Crumble,1,464,464,Nainital
11/3/2014,Paulette  Spencer ,       Nestle Milky Bar Stick,1,190,190,Hyderabad
11/3/2014,Paulette  Spencer ,     Nestle Toffee Crumble,4,194,776,Hyderabad
11/3/2014,Allan  Ramos ,     Nestle Aero Mint Potz,1,196,196,Jodhpur
11/3/2014,Brooke  Horton ,   Nestle Smarties Pop-Up,2,219,438,Nainital
11/3/2014,Cecilia  Manning ,    Nestle Fab,3,190,570,Trivandrum
11/3/2014,Shari  Silva ,    Nestle Kit Kat Cone,3,344,1032,Mysore
11/3/2014,Willie  Vega ,   Nestle Aero Mint Potz,4,291,1164,Delhi
11/3/2014,Ivan  Adkins ,     Nestle Smarties Pop-Up,3,298,894,Mumbai
11/3/2014,Rachel  Gomez ,   Nestle Toffee Crumble,1,289,289,Delhi
11/3/2014,Andrew  Meyer ,       Nestle Rowntree Screamers,1,324,324,Mumbai
11/3/2014,Della  Jensen , Nestle Maxibon Cookie,3,272,816,Patna
11/3/2014,Robert  Munoz ,     Nestle Fab,3,342,1026,Delhi
11/3/2014,Kyle  Carr ,  Nestle Aero Mint Potz,3,186,558,Delhi
11/3/2014,Billie  Chandler ,    Nestle Milky Bar Stick,1,337,337,Surat
11/3/2014,Felicia  Jennings ,     Nestle Milky Bar Stick,9,134,1206,Pune
11/3/2014,Carla  Mccormick ,       Nestle Rowntree Fruit Pastil,2,193,386,Varanasi
11/3/2014,Jenny  Garcia , Nestle Toffee Crumble,3,190,570,Shimla
11/3/2014,Don  Gonzales ,   Nestle Rowntree Screamers,3,288,864,Mysore
11/3/2014,Lula  Daniels ,   Nestle Kit Kat Cone,3,424,1272,Nainital
11/3/2014,Salvador  Bass ,  Nestle Milky Bar Stick,1,230,230,Goa
11/3/2014,Sonya  Mullins ,     Nestle Smarties Pop-Up,2,151,302,Kolkata
11/3/2014,Trevor  Jones ,     Nestle Fab,1,148,148,Pune
11/3/2014,Lynette  Brewer ,   Nestle Aero Mint Potz,4,191,764,Varanasi
11/3/2014,Ivan  Adkins ,      Nestle Smarties Pop-Up,1,320,320,Mumbai
11/3/2014,Jenny  Garcia ,       Nestle Fab,2,311,622,Shimla
11/3/2014,Brooke  Horton ,   Nestle Smarties Pop-Up,2,359,718,Nainital
11/3/2014,Brooke  Horton ,       Nestle Nobbly Bobbly,1,305,305,Nainital
11/3/2014,Pauline  Beck ,      Nestle Milky Bar Stick,2,280,560,Pune
11/3/2014,Shari  Silva ,      Nestle Toffee Crumble,1,136,136,Mysore
11/3/2014,Edwin  Malone ,  Nestle Rowntree Screamers,3,166,498,Kolkata
11/3/2014,Max  Rodgers ,     Nestle Toffee Crumble,3,239,717,Nagpur
11/3/2014,Peter  Hodges ,        Nestle Toffee Crumble,17,201,3417,Shimla
11/3/2014,Herman  Williams ,   Nestle Aero Mint Potz,11,357,3927,Darjeeling
11/4/2014,Sylvester  Morales ,       Nestle Fab,2,474,948,Mumbai
11/4/2014,Carla  Mccormick ,    Nestle Milky Bar Stick,1,431,431,Varanasi
11/4/2014,Cecilia  Manning , Nestle Smarties Pop-Up,2,213,426,Trivandrum
11/4/2014,Rachel  Gomez ,     Nestle Fab,1,352,352,Delhi
11/4/2014,Marian  Hill ,        Nestle Rowntree Fruit Pastil,20,152,3040,Trivandrum
11/4/2014,Salvador  Bass ,    Nestle Toffee Crumble,2,352,704,Goa
11/4/2014,Cassandra  Franklin ,    Nestle Smarties Pop-Up,2,172,344,Delhi
11/4/2014,Ernest  Davis ,    Nestle Fab,3,111,333,Mumbai
11/4/2014,Jenny  Garcia ,       Nestle Milky Bar Stick,1,442,442,Shimla
11/4/2014,Drew  Rogers ,    Nestle Aero Mint Potz,2,410,820,Delhi
11/4/2014,Lynette  Brewer ,  Nestle Kit Kat Cone,1,220,220,Varanasi
11/4/2014,Tiffany  May ,     Nestle Fab,2,199,398,Agra
11/4/2014,Trevor  Jones ,    Nestle Toffee Crumble,2,491,982,Pune
11/4/2014,Patty  Thompson ,  Nestle Milky Bar Stick,3,198,594,Mumbai
11/4/2014,Iris  Underwood ,     Nestle Nobbly Bobbly,3,475,1425,Pune
11/4/2014,Elbert  Klein ,      Nestle Fab,2,451,902,Cochin
11/4/2014,Brooke  Horton ,      Nestle Rolo Potz,3,171,513,Nainital
11/4/2014,Della  Jensen ,     Nestle Fab,3,167,501,Patna
11/4/2014,Don  Gonzales ,      Nestle Kit Kat Cone,1,365,365,Mysore
11/4/2014,Bernadette  Page ,   Nestle Nobbly Bobbly,14,237,3318,Delhi
11/4/2014,Paulette  Spencer ,      Nestle Toffee Crumble,3,125,375,Hyderabad
11/4/2014,Salvador  Bass ,    Nestle Fab,3,106,318,Goa
11/4/2014,Isabel  Cross ,  Nestle Aero Mint Potz,14,412,5768,Ranchi
11/4/2014,Fernando  Rowe ,    Nestle Nobbly Bobbly,2,160,320,Ahmedabad
11/4/2014,Sandra  Floyd ,       Nestle Rowntree Screamers,3,173,519,Nainital
11/4/2014,Trevor  Jones ,   Nestle Rolo Potz,3,106,318,Pune
11/4/2014,Elbert  Klein ,  Nestle Toffee Crumble,2,495,990,Cochin
11/4/2014,Della  Jensen ,       Nestle Smarties Pop-Up,1,274,274,Patna
11/4/2014,Salvador  Bass ,     Nestle Rowntree Fruit Pastil,25,472,11800,Goa
11/4/2014,Christina  Fuller ,  Nestle Aero Mint Potz,1,235,235,Nagpur
11/4/2014,Pauline  Beck ,     Nestle Aero Mint Potz,3,431,1293,Pune
11/4/2014,Della  Jensen ,    Nestle Rolo Potz,1,359,359,Patna
11/4/2014,Cassandra  Franklin , Nestle Milky Bar Stick,2,292,584,Delhi
11/4/2014,Lance  Yates ,     Nestle Kit Kat Cone,2,335,670,Srinagar
11/4/2014,Ruben  Nunez ,  Nestle Milky Bar Stick,1,220,220,Ahmedabad
11/4/2014,Johanna  Boone ,  Nestle Fab,2,232,464,Mysore
11/4/2014,Isabel  Cross , Nestle Fab,2,218,436,Ranchi
11/4/2014,Christina  Fuller , Nestle Smarties Pop-Up,3,370,1110,Nagpur
11/4/2014,Ernest  Davis ,       Nestle Kit Kat Cone,1,408,408,Mumbai
11/4/2014,Don  Gonzales ,  Nestle Milky Bar Stick,2,445,890,Mysore
11/4/2014,Lula  Daniels ,  Nestle Aero Mint Potz,21,458,9618,Nainital
11/4/2014,Cindy  Becker ,      Nestle Milky Bar Stick,2,407,814,Bangalore
11/4/2014,Elvira  Bowman ,        Nestle Kit Kat Cone,3,147,441,Srinagar
11/4/2014,Edwin  Malone ,  Nestle Smarties Pop-Up,23,111,2553,Kolkata
11/4/2014,Jenny  Garcia ,        Nestle Rowntree Fruit Pastil,20,132,2640,Shimla
11/4/2014,Jaime  Pearson ,    Nestle Fab,1,424,424,Jodhpur
11/4/2014,Christina  Fuller ,   Nestle Smarties Pop-Up,3,374,1122,Nagpur
11/4/2014,Marian  Hill ,    Nestle Rowntree Fruit Pastil,2,365,730,Trivandrum
11/4/2014,Kyle  Carr ,        Nestle Rowntree Fruit Pastil,3,148,444,Delhi
11/4/2014,Mable  Lindsey ,        Nestle Milky Bar Stick,2,251,502,Ahmedabad
11/4/2014,Drew  Rogers ,    Nestle Rowntree Fruit Pastil,1,257,257,Delhi
11/4/2014,Shari  Silva ,  Nestle Rowntree Fruit Pastil,1,176,176,Mysore
11/4/2014,Allan  Ramos ,      Nestle Smarties Pop-Up,3,320,960,Jodhpur
11/4/2014,Della  Jensen ,   Nestle Milky Bar Stick,3,321,963,Patna
11/4/2014,Jenny  Garcia ,      Nestle Toffee Crumble,4,335,1340,Shimla
11/4/2014,Lorraine  Gibson ,     Nestle Rolo Potz,3,143,429,Kolkata
11/4/2014,Cecilia  Manning ,       Nestle Rowntree Screamers,2,166,332,Trivandrum
11/4/2014,Lee  Mack ,        Nestle Toffee Crumble,2,331,662,Delhi
11/4/2014,Jenny  Garcia ,       Nestle Maxibon Cookie,1,164,164,Shimla
11/4/2014,Fernando  Rowe ,       Nestle Toffee Crumble,2,261,522,Ahmedabad
11/4/2014,Guillermo  Potter ,    Nestle Smarties Pop-Up,3,301,903,Nainital
11/4/2014,Peter  Hodges ,      Nestle Maxibon Cookie,1,129,129,Shimla
11/4/2014,Eddie  Green ,     Nestle Rowntree Fruit Pastil,2,134,268,Durgapur
11/4/2014,Jenny  Garcia ,    Nestle Smarties Pop-Up,3,260,780,Shimla
11/4/2014,Christina  Fuller ,     Nestle Aero Mint Potz,3,241,723,Nagpur
11/4/2014,Robert  Munoz ,   Nestle Fab,3,159,477,Delhi
11/4/2014,Brooke  Horton ,        Nestle Milky Bar Stick,2,472,944,Nainital
11/4/2014,Christy  Olson ,  Nestle Rowntree Fruit Pastil,2,326,652,Surat
11/5/2014,Edwin  Malone ,     Nestle Rowntree Screamers,2,184,368,Kolkata
11/5/2014,Della  Jensen ,       Nestle Rowntree Fruit Pastil,3,243,729,Patna
11/5/2014,Jenny  Garcia ,     Nestle Aero Mint Potz,2,142,284,Shimla
11/5/2014,Mable  Lindsey ,    Nestle Rolo Potz,2,329,658,Ahmedabad
11/5/2014,Beth  Tucker ,   Nestle Fab,2,400,800,Pune
11/5/2014,Bethany  Pena ,    Nestle Fab,2,402,804,Nagpur
11/5/2014,Sylvester  Morales ,     Nestle Aero Mint Potz,1,291,291,Mumbai
11/5/2014,Ruben  Nunez ,       Nestle Smarties Pop-Up,2,486,972,Ahmedabad
11/5/2014,Isabel  Cross ,       Nestle Smarties Pop-Up,2,368,736,Ranchi
11/5/2014,Ernest  Davis ,   Nestle Rowntree Screamers,2,422,844,Mumbai
11/5/2014,Allan  Ramos ,   Nestle Kit Kat Cone,1,300,300,Jodhpur
11/5/2014,Colleen  Warren ,     Nestle Toffee Crumble,2,221,442,Ahmedabad
11/5/2014,Brooke  Horton ,       Nestle Toffee Crumble,2,178,356,Nainital
11/5/2014,Isabel  Cross ,  Nestle Aero Mint Potz,4,353,1412,Ranchi
11/5/2014,Cecilia  Manning ,      Nestle Kit Kat Cone,3,227,681,Trivandrum
11/5/2014,Tiffany  May ,        Nestle Rolo Potz,3,251,753,Agra
11/5/2014,Shari  Silva ,      Nestle Rolo Potz,2,304,608,Mysore
11/5/2014,Cassandra  Franklin ,  Nestle Aero Mint Potz,2,249,498,Delhi
11/5/2014,Blake  Bridges ,      Nestle Aero Mint Potz,1,196,196,Cochin
11/5/2014,Guillermo  Potter ,  Nestle Milky Bar Stick,2,262,524,Nainital
11/5/2014,Drew  Rogers ,        Nestle Kit Kat Cone,1,458,458,Delhi
11/5/2014,Della  Jensen ,     Nestle Rolo Potz,2,256,512,Patna
11/5/2014,Cassandra  Franklin ,  Nestle Rowntree Fruit Pastil,3,454,1362,Delhi
11/5/2014,Elvira  Bowman , Nestle Toffee Crumble,2,462,924,Srinagar
11/5/2014,Della  Jensen ,   Nestle Smarties Pop-Up,3,387,1161,Patna
11/5/2014,Ivan  Adkins , Nestle Smarties Pop-Up,3,206,618,Mumbai
11/5/2014,Bobbie  Ryan ,        Nestle Milky Bar Stick,2,328,656,Darjeeling
11/5/2014,Paulette  Spencer ,       Nestle Rolo Potz,24,253,6072,Hyderabad
11/5/2014,Jenny  Garcia ,        Nestle Maxibon Cookie,1,220,220,Shimla
11/5/2014,Shari  Silva ,     Nestle Fab,4,272,1088,Mysore
11/5/2014,Willie  Vega ,        Nestle Aero Mint Potz,2,367,734,Delhi
11/5/2014,Elaine  Ellis ,    Nestle Rowntree Fruit Pastil,3,408,1224,Hyderabad
11/5/2014,Edwin  Malone ,     Nestle Smarties Pop-Up,2,186,372,Kolkata
11/5/2014,Johanna  Boone ,      Nestle Milky Bar Stick,3,387,1161,Mysore
11/5/2014,Salvador  Bass ,    Nestle Aero Mint Potz,2,264,528,Goa
11/5/2014,Brooke  Horton , Nestle Rowntree Fruit Pastil,21,199,4179,Nainital
11/5/2014,Cecilia  Manning ,   Nestle Aero Mint Potz,3,400,1200,Trivandrum
11/5/2014,Fernando  Rowe ,        Nestle Toffee Crumble,10,414,4140,Ahmedabad
11/5/2014,Robert  Munoz ,       Nestle Smarties Pop-Up,12,351,4212,Delhi
11/5/2014,Herman  Williams ,    Nestle Rolo Potz,1,200,200,Darjeeling
11/5/2014,Drew  Rogers ,    Nestle Aero Mint Potz,2,233,466,Delhi
11/5/2014,Rachel  Gomez ,        Nestle Milky Bar Stick,3,191,573,Delhi
11/5/2014,Sonya  Mullins ,  Nestle Smarties Pop-Up,2,150,300,Kolkata
11/5/2014,Bernadette  Page ,  Nestle Smarties Pop-Up,2,237,474,Delhi
11/5/2014,Elbert  Klein ,      Nestle Fab,25,256,6400,Cochin
11/5/2014,Isabel  Cross ,       Nestle Aero Mint Potz,2,195,390,Ranchi
11/5/2014,Eddie  Green ,     Nestle Toffee Crumble,2,319,638,Durgapur
11/5/2014,Carla  Mccormick ,  Nestle Nobbly Bobbly,2,159,318,Varanasi
11/5/2014,Beth  Tucker ,    Nestle Maxibon Cookie,3,467,1401,Pune
11/6/2014,Joey  Wong ,    Nestle Milky Bar Stick,1,371,371,Goa
11/6/2014,Shari  Silva ,   Nestle Aero Mint Potz,1,436,436,Mysore
11/6/2014,Shari  Silva , Nestle Smarties Pop-Up,2,377,754,Mysore
11/6/2014,Ernest  Davis , Nestle Aero Mint Potz,1,304,304,Mumbai
11/6/2014,Isabel  Cross ,   Nestle Toffee Crumble,2,103,206,Ranchi
11/6/2014,Brooke  Horton , Nestle Toffee Crumble,3,214,642,Nainital
11/6/2014,Brooke  Horton ,      Nestle Fab,1,430,430,Nainital
11/6/2014,Charlie  Wood ,       Nestle Aero Mint Potz,2,454,908,Agra
11/6/2014,Sandra  Floyd ,    Nestle Maxibon Cookie,1,226,226,Nainital
11/6/2014,Elvira  Bowman ,        Nestle Fab,2,182,364,Srinagar
11/6/2014,Tracy  Reed ,  Nestle Nobbly Bobbly,3,218,654,Agra
11/6/2014,Brooke  Horton ,       Nestle Maxibon Cookie,1,135,135,Nainital
11/6/2014,Lance  Yates ,    Nestle Rowntree Fruit Pastil,3,171,513,Srinagar
11/6/2014,Marian  Hill ,     Nestle Fab,3,163,489,Trivandrum
11/6/2014,Blake  Bridges , Nestle Toffee Crumble,3,236,708,Cochin
11/6/2014,Iris  Underwood ,     Nestle Rowntree Fruit Pastil,3,414,1242,Pune
11/6/2014,Kyle  Carr , Nestle Rolo Potz,3,430,1290,Delhi
11/6/2014,Patty  Thompson ,   Nestle Aero Mint Potz,3,300,900,Mumbai
11/6/2014,Edwin  Malone ,   Nestle Smarties Pop-Up,1,280,280,Kolkata
11/6/2014,Della  Jensen ,      Nestle Milky Bar Stick,1,400,400,Patna
11/6/2014,Sandra  Floyd ,    Nestle Kit Kat Cone,1,385,385,Nainital
11/6/2014,Colleen  Warren , Nestle Toffee Crumble,2,327,654,Ahmedabad
11/6/2014,Salvador  Bass , Nestle Milky Bar Stick,2,205,410,Goa
11/6/2014,Cassandra  Franklin ,  Nestle Rowntree Screamers,3,109,327,Delhi
11/6/2014,Salvador  Bass ,   Nestle Aero Mint Potz,3,153,459,Goa
11/6/2014,Marian  Hill ,       Nestle Rowntree Fruit Pastil,1,233,233,Trivandrum
11/6/2014,Lynette  Brewer ,    Nestle Milky Bar Stick,1,393,393,Varanasi
11/6/2014,Ben  Perez ,      Nestle Nobbly Bobbly,2,398,796,Goa
11/6/2014,Pauline  Beck ,        Nestle Rowntree Fruit Pastil,3,143,429,Pune
11/6/2014,Elbert  Klein ,    Nestle Fab,1,425,425,Cochin
11/6/2014,Ivan  Adkins ,       Nestle Milky Bar Stick,3,453,1359,Mumbai
11/6/2014,Sylvester  Morales , Nestle Milky Bar Stick,2,138,276,Mumbai
11/6/2014,Kyle  Carr ,       Nestle Nobbly Bobbly,1,251,251,Delhi
11/6/2014,Peter  Hodges , Nestle Aero Mint Potz,1,196,196,Shimla
11/6/2014,Lorraine  Gibson ,     Nestle Nobbly Bobbly,1,424,424,Kolkata
11/6/2014,Carla  Mccormick ,  Nestle Smarties Pop-Up,3,403,1209,Varanasi
11/6/2014,Cassandra  Franklin ,     Nestle Toffee Crumble,3,329,987,Delhi
11/6/2014,Della  Jensen ,        Nestle Smarties Pop-Up,13,498,6474,Patna
11/6/2014,Colleen  Warren ,   Nestle Maxibon Cookie,3,492,1476,Ahmedabad
11/6/2014,Sandra  Floyd , Nestle Milky Bar Stick,3,474,1422,Nainital
11/6/2014,Elvira  Bowman ,       Nestle Fab,3,202,606,Srinagar
11/6/2014,Arturo  Francis ,   Nestle Milky Bar Stick,4,138,552,Ranchi
11/6/2014,Allan  Ramos ,     Nestle Rowntree Fruit Pastil,3,289,867,Jodhpur
11/6/2014,Kyle  Carr ,      Nestle Rowntree Screamers,3,353,1059,Delhi
11/6/2014,Guillermo  Potter , Nestle Fab,1,248,248,Nainital
11/6/2014,Marion  Glover , Nestle Milky Bar Stick,2,214,428,Durgapur
11/6/2014,Woodrow  Colon ,        Nestle Rowntree Screamers,2,445,890,Cochin
11/6/2014,Della  Jensen ,       Nestle Fab,2,286,572,Patna
11/6/2014,Drew  Rogers ,      Nestle Maxibon Cookie,2,212,424,Delhi
11/6/2014,Robert  Munoz ,      Nestle Milky Bar Stick,3,399,1197,Delhi
11/6/2014,Ivan  Adkins ,        Nestle Smarties Pop-Up,2,355,710,Mumbai
11/6/2014,Andrew  Meyer ,   Nestle Rolo Potz,3,302,906,Mumbai
11/6/2014,Andrew  Meyer ,       Nestle Toffee Crumble,1,290,290,Mumbai
11/6/2014,Lula  Daniels ,   Nestle Aero Mint Potz,3,467,1401,Nainital
11/6/2014,Arturo  Francis ,        Nestle Rolo Potz,2,236,472,Ranchi
11/7/2014,Iris  Underwood ,       Nestle Kit Kat Cone,13,148,1924,Pune
11/7/2014,Lynette  Brewer ,     Nestle Kit Kat Cone,1,138,138,Varanasi
11/7/2014,Lee  Mack ,    Nestle Rowntree Fruit Pastil,2,430,860,Delhi
11/7/2014,Bernadette  Page ,       Nestle Milky Bar Stick,1,491,491,Delhi
11/7/2014,Ellen  Weaver ,     Nestle Toffee Crumble,1,297,297,Hyderabad
11/7/2014,Salvador  Bass ,    Nestle Fab,19,202,3838,Goa
11/7/2014,Jenny  Garcia ,      Nestle Rowntree Fruit Pastil,2,484,968,Shimla
11/7/2014,Don  Gonzales ,      Nestle Toffee Crumble,2,288,576,Mysore
11/7/2014,Lula  Daniels ,       Nestle Smarties Pop-Up,1,499,499,Nainital
11/7/2014,Edwin  Malone , Nestle Rowntree Fruit Pastil,1,334,334,Kolkata
11/7/2014,Cindy  Becker ,   Nestle Aero Mint Potz,3,262,786,Bangalore
11/7/2014,Sandra  Floyd ,        Nestle Maxibon Cookie,17,295,5015,Nainital
11/7/2014,Brooke  Horton , Nestle Milky Bar Stick,2,490,980,Nainital
11/7/2014,Don  Gonzales ,     Nestle Toffee Crumble,2,260,520,Mysore
11/7/2014,Cindy  Becker ,    Nestle Rowntree Fruit Pastil,2,191,382,Bangalore
11/7/2014,Eddie  Green , Nestle Fab,2,208,416,Durgapur
11/7/2014,Patty  Thompson ,     Nestle Aero Mint Potz,2,162,324,Mumbai
11/7/2014,Andrew  Meyer ,   Nestle Rowntree Screamers,1,328,328,Mumbai
11/7/2014,Christy  Olson ,  Nestle Milky Bar Stick,3,288,864,Surat
11/7/2014,Jenny  Garcia (1000), Nestle Smarties Pop-Up,1,127,127,Shimla
11/7/2014,Arturo  Francis ,    Nestle Rowntree Fruit Pastil,2,363,726,Ranchi
11/7/2014,Sonya  Mullins ,       Nestle Toffee Crumble,4,400,1600,Kolkata
11/7/2014,Mable  Lindsey , Nestle Rolo Potz,2,303,606,Ahmedabad
11/7/2014,Drew  Rogers ,     Nestle Smarties Pop-Up,3,426,1278,Delhi
11/7/2014,Elaine  Ellis ,      Nestle Toffee Crumble,1,467,467,Hyderabad
11/7/2014,Cindy  Becker ,        Nestle Milky Bar Stick,23,402,9246,Bangalore
11/7/2014,Ellen  Weaver ,  Nestle Milky Bar Stick,2,409,818,Hyderabad
11/7/2014,Marion  Glover ,    Nestle Nobbly Bobbly,3,356,1068,Durgapur
11/7/2014,Isabel  Cross ,     Nestle Maxibon Cookie,3,116,348,Ranchi
11/7/2014,Mable  Lindsey ,      Nestle Fab,2,396,792,Ahmedabad
11/7/2014,Salvador  Bass ,    Nestle Aero Mint Potz,2,433,866,Goa
11/7/2014,Christy  Olson , Nestle Rowntree Fruit Pastil,1,382,382,Surat
11/7/2014,Isabel  Cross ,        Nestle Nobbly Bobbly,25,224,5600,Ranchi
11/7/2014,Rachel  Gomez ,       Nestle Fab,2,308,616,Delhi
11/7/2014,Shari  Silva , Nestle Toffee Crumble,17,262,4454,Mysore
11/7/2014,Isabel  Cross , Nestle Smarties Pop-Up,3,442,1326,Ranchi
11/7/2014,Ruben  Nunez ,  Nestle Kit Kat Cone,2,247,494,Ahmedabad
11/7/2014,Bobbie  Ryan ,   Nestle Milky Bar Stick,1,475,475,Darjeeling
11/7/2014,Cindy  Becker ,  Nestle Rowntree Screamers,1,212,212,Bangalore
11/7/2014,Sandra  Floyd ,    Nestle Kit Kat Cone,2,466,932,Nainital
11/7/2014,Mable  Lindsey ,       Nestle Aero Mint Potz,2,202,404,Ahmedabad
11/7/2014,Lula  Daniels ,   Nestle Fab,2,499,998,Nainital
11/7/2014,Elvira  Bowman ,        Nestle Smarties Pop-Up,2,392,784,Srinagar
11/7/2014,Ben  Perez ,  Nestle Rowntree Fruit Pastil,18,119,2142,Goa
11/7/2014,Ruben  Nunez ,      Nestle Maxibon Cookie,2,483,966,Ahmedabad
11/7/2014,Mable  Lindsey ,  Nestle Smarties Pop-Up,3,179,537,Ahmedabad
11/7/2014,Lorraine  Gibson ,      Nestle Smarties Pop-Up,2,355,710,Kolkata
11/7/2014,Jenny  Garcia ,    Nestle Milky Bar Stick,3,205,615,Shimla
11/7/2014,Della  Jensen ,  Nestle Kit Kat Cone,2,259,518,Patna
11/7/2014,Tracy  Reed ,        Nestle Fab,2,260,520,Agra
11/7/2014,Cindy  Becker ,        Nestle Aero Mint Potz,3,376,1128,Bangalore
11/7/2014,Salvador  Bass ,     Nestle Milky Bar Stick,21,283,5943,Goa
11/7/2014,Beth  Tucker , Nestle Rolo Potz,2,385,770,Pune
11/7/2014,Tiffany  May , Nestle Kit Kat Cone,1,423,423,Agra
11/7/2014,Andrew  Meyer ,    Nestle Rowntree Fruit Pastil,3,425,1275,Mumbai
11/7/2014,Salvador  Bass ,    Nestle Rowntree Fruit Pastil,3,476,1428,Goa
11/7/2014,Herman  Williams ,      Nestle Aero Mint Potz,1,477,477,Darjeeling
11/8/2014,Bernadette  Page ,      Nestle Milky Bar Stick,3,391,1173,Delhi
11/8/2014,Arturo  Francis ,   Nestle Milky Bar Stick,2,498,996,Ranchi
11/8/2014,Salvador  Bass , Nestle Toffee Crumble,2,391,782,Goa
11/8/2014,Kyle  Carr ,        Nestle Smarties Pop-Up,20,453,9060,Delhi
11/8/2014,Peter  Hodges ,  Nestle Rolo Potz,3,270,810,Shimla
11/8/2014,Kyle  Carr ,    Nestle Maxibon Cookie,1,376,376,Delhi
11/8/2014,Max  Rodgers ,     Nestle Toffee Crumble,3,329,987,Nagpur
11/8/2014,Don  Gonzales ,        Nestle Toffee Crumble,8,208,1664,Mysore
11/8/2014,Tracy  Reed ,      Nestle Rowntree Fruit Pastil,2,323,646,Agra
11/8/2014,Rachel  Gomez ,  Nestle Smarties Pop-Up,3,243,729,Delhi
11/8/2014,Ernest  Davis ,      Nestle Smarties Pop-Up,1,110,110,Mumbai
11/8/2014,Drew  Rogers ,  Nestle Aero Mint Potz,1,367,367,Delhi
11/8/2014,Charlie  Wood ,     Nestle Smarties Pop-Up,1,467,467,Agra
11/8/2014,Tiffany  May ,  Nestle Toffee Crumble,3,203,609,Agra
11/8/2014,Max  Rodgers ,    Nestle Aero Mint Potz,1,404,404,Nagpur
11/8/2014,Eric  Rose ,  Nestle Smarties Pop-Up,1,427,427,Mumbai
11/8/2014,Willie  Vega ,   Nestle Smarties Pop-Up,1,149,149,Delhi
11/8/2014,Sandra  Floyd ,      Nestle Nobbly Bobbly,2,446,892,Nainital
11/8/2014,Cindy  Becker ,        Nestle Smarties Pop-Up,1,358,358,Bangalore
11/8/2014,Robert  Munoz ,   Nestle Fab,3,370,1110,Delhi
11/8/2014,Peter  Hodges , Nestle Aero Mint Potz,2,259,518,Shimla
11/8/2014,Jenny  Garcia ,        Nestle Rowntree Fruit Pastil,2,270,540,Shimla
11/8/2014,Paulette  Spencer ,    Nestle Milky Bar Stick,22,222,4884,Hyderabad
11/8/2014,Tiffany  May ,  Nestle Rowntree Fruit Pastil,2,384,768,Agra
11/8/2014,Patty  Thompson , Nestle Milky Bar Stick,3,234,702,Mumbai
11/8/2014,Lula  Daniels ,   Nestle Milky Bar Stick,2,273,546,Nainital
11/8/2014,Marian  Hill ,     Nestle Smarties Pop-Up,1,362,362,Trivandrum
11/8/2014,Marion  Glover ,  Nestle Aero Mint Potz,2,115,230,Durgapur
11/8/2014,Ernest  Davis ,    Nestle Rowntree Fruit Pastil,2,433,866,Mumbai
11/8/2014,Brooke  Horton ,    Nestle Rowntree Fruit Pastil,2,181,362,Nainital
11/8/2014,Robert  Munoz ,    Nestle Smarties Pop-Up,4,439,1756,Delhi
11/8/2014,Rachel  Gomez ,   Nestle Toffee Crumble,1,146,146,Delhi
11/8/2014,Lula  Daniels ,   Nestle Rolo Potz,2,421,842,Nainital
11/8/2014,Ivan  Adkins ,      Nestle Toffee Crumble,1,304,304,Mumbai
11/8/2014,Bernadette  Page ,  Nestle Aero Mint Potz,2,191,382,Delhi
11/8/2014,Fernando  Rowe , Nestle Maxibon Cookie,2,361,722,Ahmedabad
11/8/2014,Joey  Wong ,       Nestle Rolo Potz,3,217,651,Goa
11/8/2014,Peter  Hodges ,     Nestle Kit Kat Cone,2,357,714,Shimla
11/8/2014,Max  Rodgers ,    Nestle Rowntree Screamers,2,305,610,Nagpur
11/8/2014,Austin  Reynolds ,     Nestle Kit Kat Cone,2,316,632,Kolkata
11/8/2014,Woodrow  Colon ,       Nestle Milky Bar Stick,2,500,1000,Cochin
11/8/2014,Brooke  Horton ,     Nestle Nobbly Bobbly,3,118,354,Nainital
11/8/2014,Rachel  Gomez ,   Nestle Toffee Crumble,2,497,994,Delhi
11/8/2014,Paulette  Spencer , Nestle Fab,3,316,948,Hyderabad
11/8/2014,Ben  Perez , Nestle Toffee Crumble,3,364,1092,Goa
